POSTNR	POSTSTAD	POSTNR- OG STAD	BRUKSOMRÅDE	FOLKETAL	BYDEL	KOMMNR	KOMMUNE	FYLKE	LAT	LON	DATAKVALITET	DATAKVALITETSFORKLARING	SIST OPPDATERT
5849	Bergen	5849 BERGEN	Postboksar			1201	Bergen	Hordaland	60.32817	5.29314	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5851	Bergen	5851 BERGEN	Postboksar			1201	Bergen	Hordaland	60.3085	5.3564	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
5852	Bergen	5852 BERGEN	Postboksar			1201	Bergen	Hordaland	60.3197	5.3542	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
5853	Bergen	5853 BERGEN	Postboksar			1201	Bergen	Hordaland	60.31693	5.35404	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5854	Bergen	5854 BERGEN	Postboksar			1201	Bergen	Hordaland	60.34871	5.33595	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5855	Bergen	5855 BERGEN	Postboksar			1201	Bergen	Hordaland	60.39211	5.33018	6	Usikker plassering	2016-01-27 16:00:00
5857	Bergen	5857 BERGEN	Postboksar			1201	Bergen	Hordaland	60.29765	5.33078	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:19
5858	Bergen	5858 BERGEN	Postboksar			1201	Bergen	Hordaland	60.2977	5.3308	5	Koordinatane er retta av ein yr.no-brukar	0000-00-00 00:00:00
5859	Bergen	5859 BERGEN	Postboksar			1201	Bergen	Hordaland	60.26280	5.34426	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
5861	Bergen	5861 BERGEN	Postboksar			1201	Bergen	Hordaland	60.3052	5.2826	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
5862	Bergen	5862 BERGEN	Postboksar			1201	Bergen	Hordaland	60.30518	5.28256	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5863	Bergen	5863 BERGEN	Postboksar			1201	Bergen	Hordaland	60.29233	5.26144	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5864	Bergen	5864 BERGEN	Postboksar			1201	Bergen	Hordaland	60.30627	5.32278	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5865	Bergen	5865 BERGEN	Postboksar			1201	Bergen	Hordaland	60.39211	5.33018	6	Usikker plassering	2016-01-27 16:00:00
5866	Bergen	5866 BERGEN	Postboksar			1201	Bergen	Hordaland	60.39211	5.33018	6	Usikker plassering	2016-01-27 16:00:00
5867	Bergen	5867 BERGEN	Postboksar			1201	Bergen	Hordaland	60.39211	5.33018	6	Usikker plassering	2016-01-27 16:00:00
5868	Bergen	5868 BERGEN	Postboksar			1201	Bergen	Hordaland	60.28383	5.25004	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5869	Bergen	5869 BERGEN	Postboksar			1201	Bergen	Hordaland	60.2923	5.2221	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
5871	Bergen (ikkje i bruk)	5871 BERGEN (ikkje i bruk)	Postboksar			1201	Bergen	Hordaland	60.4686	5.3361	2	Koordinatane er retta av Erik Bolstad	2016-01-27 16:30:36
5872	Bergen	5872 BERGEN	Postboksar			1201	Bergen	Hordaland	60.4647	5.3217	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
5873	Bergen	5873 BERGEN	Postboksar			1201	Bergen	Hordaland	60.46466	5.32168	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5876	Bergen	5876 BERGEN	Postboksar			1201	Bergen	Hordaland	60.44374	5.32580	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5877	Bergen	5877 BERGEN	Postboksar			1201	Bergen	Hordaland	60.50904	5.34736	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5878	Bergen	5878 BERGEN	Postboksar			1201	Bergen	Hordaland	60.48596	5.27157	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5879	Bergen	5879 BERGEN	Postboksar			1201	Bergen	Hordaland	60.47362	5.33608	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5881	Bergen	5881 BERGEN	Postboksar			1201	Bergen	Hordaland	60.36322	5.23362	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5882	Bergen (ikkje i bruk)	5882 BERGEN (ikkje i bruk)	Postboksar			1201	Bergen	Hordaland	60.3632	5.2336	1	Koordinatane gjeld postkontoret	2016-01-27 16:30:36
5883	Bergen (ikkje i bruk)	5883 BERGEN (ikkje i bruk)	Postboksar			1201	Bergen	Hordaland	60.3765	5.2057	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
5884	Bergen	5884 BERGEN	Postboksar			1201	Bergen	Hordaland	60.38227	5.21920	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5886	Bergen	5886 BERGEN	Postboksar			1201	Bergen	Hordaland	60.34134	5.22538	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5887	Bergen	5887 BERGEN	Postboksar			1201	Bergen	Hordaland	60.37523	5.45653	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:19
5888	Bergen	5888 BERGEN	Postboksar			1201	Bergen	Hordaland	60.42132	5.46502	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5889	Bergen	5889 BERGEN	Postboksar			1201	Bergen	Hordaland	60.46009	5.43733	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5892	Bergen	5892 BERGEN	Postboksar			1201	Bergen	Hordaland	60.37268	5.34103	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:19
5893	Bergen	5893 BERGEN	Postboksar			1201	Bergen	Hordaland	60.388	5.3318	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
5895	Bergen	5895 BERGEN	Postboksar			1201	Bergen	Hordaland	60.31559	5.27039	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5896	Bergen	5896 BERGEN	Postboksar			1201	Bergen	Hordaland	60.33445	5.31038	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5899	Bergen	5899 BERGEN	Postboksar			1201	Bergen	Hordaland	60.34601	5.35200	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5902	Isdalstø	5902 ISDALSTØ	Postboksar			1263	Lindås	Hordaland	60.54615	5.28694	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5903	Isdalstø	5903 ISDALSTØ	Postboksar			1263	Lindås	Hordaland	60.5473	5.2861	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
5904	Isdalstø	5904 ISDALSTØ	Postboksar			1263	Lindås	Hordaland	60.5473	5.2861	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
5906	Frekhaug	5906 FREKHAUG	Postboksar			1256	Meland	Hordaland	60.51263	5.24339	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:20
5907	Alversund	5907 ALVERSUND	Postboksar			1263	Lindås	Hordaland	60.56145	5.25052	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:20
5908	Isdalstø	5908 ISDALSTØ	Postboksar			1263	Lindås	Hordaland	60.55600	5.27064	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:12
5911	Alversund	5911 ALVERSUND	Gate-/veg-adresse	3202		1263	Lindås	Hordaland	60.5714	5.2345	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:07
5912	Seim	5912 SEIM	Gate-/veg-adresse	1390		1263	Lindås	Hordaland	60.6155	5.272	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 00:30:00
5913	Eikangervåg	5913 EIKANGERVÅG	Gate-/veg-adresse	1059		1263	Lindås	Hordaland	60.6053	5.3981	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:49:42
5914	Isdalstø	5914 ISDALSTØ	Gate-/veg-adresse	2194		1263	Lindås	Hordaland	60.5471	5.2903	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
5915	Hjelmås	5915 HJELMÅS	Gate-/veg-adresse	1113		1263	Lindås	Hordaland	60.5931	5.3641	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:25:06
5916	Isdalstø	5916 ISDALSTØ	Gate-/veg-adresse	619		1263	Lindås	Hordaland	60.5519	5.2834	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-20 00:25:25
5917	Rossland	5917 ROSSLAND	Gateadresser og postboksar	1054		1256	Meland	Hordaland	60.56133	5.05269	1	Koordinatane gjeld postkontoret	2013-09-19 10:13:59
5918	Frekhaug	5918 FREKHAUG	Gate-/veg-adresse	5756		1256	Meland	Hordaland	60.5176	5.2396	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 00:53:21
5931	Manger	5931 MANGER	Postboksar			1260	Radøy	Hordaland	60.64063	5.04200	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:20
5936	Manger	5936 MANGER	Gate-/veg-adresse	2271		1260	Radøy	Hordaland	60.6406	5.042	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 00:25:32
5937	Bøvågen	5937 BØVÅGEN	Gateadresser og postboksar	827		1260	Radøy	Hordaland	60.69832	4.92673	1	Koordinatane gjeld postkontoret	2013-09-20 00:25:37
5938	Sæbøvågen	5938 SÆBØVÅGEN	Gateadresser og postboksar	1181		1260	Radøy	Hordaland	60.6111	5.1448	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:25:51
5939	Sletta	5939 SLETTA	Gate-/veg-adresse	621		1260	Radøy	Hordaland	60.6836	5.051	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 00:51:19
5941	Austrheim	5941 AUSTRHEIM	Postboksar			1264	Austrheim	Hordaland	60.7889	4.9295	2	Koordinatane er retta av Erik Bolstad	2013-09-19 13:04:59
5943	Austrheim	5943 AUSTRHEIM	Gate-/veg-adresse	1870		1264	Austrheim	Hordaland	60.7773	4.9329	2	Koordinatane er retta av Erik Bolstad	2013-09-19 13:05:32
5947	Fedje	5947 FEDJE	Gate-/veg-adresse	587		1265	Fedje	Hordaland	60.7810	4.7174	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:07
5948	Fedje	5948 FEDJE	Postboksar			1265	Fedje	Hordaland	60.7787	4.7196	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
5951	Lindås	5951 LINDÅS	Postboksar			1263	Lindås	Hordaland	60.73509	5.16174	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:54
5952	Fonnes	5952 FONNES	Postboksar			1264	Austrheim	Hordaland	60.8031	4.9940	2	Koordinatane er retta av Erik Bolstad	2017-04-01 18:22:25
5953	Fonnes	5953 FONNES	Gate-/veg-adresse	1012		1264	Austrheim	Hordaland	60.80309	4.99369	1	Koordinatane gjeld postkontoret	2013-11-01 10:33:23
5954	Mongstad	5954 MONGSTAD	Gate-/veg-adresse	193		1263	Lindås	Hordaland	60.8046	5.0364	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-20 00:26:18
5955	Lindås	5955 LINDÅS	Gate-/veg-adresse	2318		1263	Lindås	Hordaland	60.7399	5.1557	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 00:26:26
5956	Hundvin	5956 HUNDVIN	Gate-/veg-adresse	477		1263	Lindås	Hordaland	60.6761	5.2179	2	Koordinatane er retta av Erik Bolstad	2013-09-19 21:30:15
5957	Myking	5957 MYKING	Gateadresser og postboksar	591		1263	Lindås	Hordaland	60.7011	5.3226	2	Koordinatane er retta av Erik Bolstad	2013-09-19 12:25:10
5960	Dalsøyra	5960 DALSØYRA	Gateadresser og postboksar	588		1411	Gulen	Sogn og Fjordane	60.93311	5.13509	1	Koordinatane gjeld postkontoret	2013-09-19 13:12:41
5961	Brekke	5961 BREKKE	Gateadresser og postboksar	573		1411	Gulen	Sogn og Fjordane	61.01865	5.46006	1	Koordinatane gjeld postkontoret	2013-09-19 12:19:44
5962	Bjordal	5962 BJORDAL	Gateadresser og postboksar	357		1416	Høyanger	Sogn og Fjordane	61.07733	5.83243	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:54
5966	Eivindvik	5966 EIVINDVIK	Gate-/veg-adresse	593		1411	Gulen	Sogn og Fjordane	60.9811	5.0737	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-19 00:44:31
5967	Eivindvik	5967 EIVINDVIK	Postboksar			1411	Gulen	Sogn og Fjordane	60.97979	5.07796	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:54
5970	Byrknesøy	5970 BYRKNESØY	Gate-/veg-adresse	352		1411	Gulen	Sogn og Fjordane	60.8992	4.8378	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:26:30
5977	Ånneland	5977 ÅNNELAND	Gate-/veg-adresse	135		1411	Gulen	Sogn og Fjordane	60.8893	4.9809	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:26:59
5978	Mjømna	5978 MJØMNA	Gate-/veg-adresse	57		1411	Gulen	Sogn og Fjordane	60.9185	4.9044	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:27:16
5979	Byrknesøy	5979 BYRKNESØY	Postboksar	0		1411	Gulen	Sogn og Fjordane	60.89857	4.83804	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:54
5981	Masfjordnes	5981 MASFJORDNES	Gate-/veg-adresse	488		1266	Masfjorden	Hordaland	60.8007	5.3045	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-19 00:45:46
5982	Masfjordnes	5982 MASFJORDNES	Postboksar			1266	Masfjorden	Hordaland	60.8007	5.3045	6	Usikker plassering	2016-09-23 20:13:27
5983	Haugsvær	5983 HAUGSVÆR	Gateadresser og postboksar	249		1266	Masfjorden	Hordaland	60.9019	5.5226	2	Koordinatane er retta av Erik Bolstad	2013-09-19 15:16:52
5984	Matredal	5984 MATREDAL	Gate-/veg-adresse	208		1266	Masfjorden	Hordaland	60.8743	5.5826	2	Koordinatane er retta av Erik Bolstad	2013-09-19 10:14:54
5986	Hosteland	5986 HOSTELAND	Gate-/veg-adresse	727		1266	Masfjorden	Hordaland	60.8351	5.2579	2	Koordinatane er retta av Erik Bolstad	2013-09-20 00:27:21
5987	Hosteland	5987 HOSTELAND	Postboksar			1266	Masfjorden	Hordaland	60.83433	5.26191	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:54
5991	Ostereidet	5991 OSTEREIDET	Postboksar			1263	Lindås	Hordaland	60.62591	5.47281	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:53
5993	Ostereidet	5993 OSTEREIDET	Gate-/veg-adresse	1103		1263	Lindås	Hordaland	60.6233	5.4785	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:39:48
5994	Vikanes	5994 VIKANES	Gate-/veg-adresse	150		1263	Lindås	Hordaland	60.6993	5.5874	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 00:29:08
6001	Ålesund	6001 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.47155	6.15591	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6002	Ålesund	6002 ÅLESUND	Gate-/veg-adresse	1164		1504	Ålesund	Møre og Romsdal	62.475	6.1603	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6003	Ålesund	6003 ÅLESUND	Gate-/veg-adresse	1723		1504	Ålesund	Møre og Romsdal	62.472	6.1669	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6004	Ålesund	6004 ÅLESUND	Gate-/veg-adresse	1081		1504	Ålesund	Møre og Romsdal	62.4718	6.1492	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6005	Ålesund	6005 ÅLESUND	Gate-/veg-adresse	2199		1504	Ålesund	Møre og Romsdal	62.4706	6.135	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6006	Ålesund	6006 ÅLESUND	Gate-/veg-adresse	3719		1504	Ålesund	Møre og Romsdal	62.4655	6.1138	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 09:46:07
6007	Ålesund	6007 ÅLESUND	Gate-/veg-adresse	1807		1504	Ålesund	Møre og Romsdal	62.4728	6.1872	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6008	Ålesund	6008 ÅLESUND	Gate-/veg-adresse	2409		1504	Ålesund	Møre og Romsdal	62.47103	6.20094	1	Koordinatane gjeld postkontoret	2013-09-20 09:46:21
6009	Ålesund	6009 ÅLESUND	Gate-/veg-adresse	2143		1504	Ålesund	Møre og Romsdal	62.4741	6.2432	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6010	Ålesund	6010 ÅLESUND	Gate-/veg-adresse	3343		1504	Ålesund	Møre og Romsdal	62.455384	6.360850	2	Koordinatane er retta av Emil Müller	2013-09-20 09:46:38
6011	Ålesund	6011 ÅLESUND	Gate-/veg-adresse	2389		1504	Ålesund	Møre og Romsdal	62.4688	6.3726	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:07
6012	Ålesund	6012 ÅLESUND	Gate-/veg-adresse	1885		1504	Ålesund	Møre og Romsdal	62.437822	6.382526	2	Koordinatane er retta av Emil Müller	2013-09-20 09:46:52
6013	Ålesund	6013 ÅLESUND	Gate-/veg-adresse	2941		1504	Ålesund	Møre og Romsdal	62.43200	6.41326	1	Koordinatane gjeld postkontoret	2013-09-20 09:47:03
6014	Ålesund	6014 ÅLESUND	Gate-/veg-adresse	2336		1504	Ålesund	Møre og Romsdal	62.4702	6.3148	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6015	Ålesund	6015 ÅLESUND	Gate-/veg-adresse	1489		1504	Ålesund	Møre og Romsdal	62.4661	6.2605	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6016	Ålesund	6016 ÅLESUND	Gate-/veg-adresse	2310		1504	Ålesund	Møre og Romsdal	62.4602	6.2733	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6017	Ålesund	6017 ÅLESUND	Gate-/veg-adresse	2997		1504	Ålesund	Møre og Romsdal	62.4637	6.3172	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:07
6018	Ålesund	6018 ÅLESUND	Gate-/veg-adresse	1883		1504	Ålesund	Møre og Romsdal	62.4671	6.3456	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6019	Ålesund	6019 ÅLESUND	Gate-/veg-adresse	862		1504	Ålesund	Møre og Romsdal	62.4777	6.3766	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6020	Ålesund	6020 ÅLESUND	Gate-/veg-adresse	2743		1504	Ålesund	Møre og Romsdal	62.437	6.3559	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6021	Ålesund	6021 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.47244	6.24035	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6022	Ålesund	6022 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.46666	6.36103	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6023	Ålesund	6023 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.44184	6.37246	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6024	Ålesund	6024 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.46175	6.27871	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6025	Ålesund	6025 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.4717	6.3478	5	Koordinatane er retta av ein yr.no-brukar	2013-11-01 10:30:40
6026	Ålesund	6026 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.4645	6.313	2	Koordinatane er retta av Erik Bolstad	2013-04-03 10:02:40
6028	Ålesund	6028 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.46680	6.11447	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
6030	Langevåg	6030 LANGEVÅG	Gate-/veg-adresse	4271		1531	Sula	Møre og Romsdal	62.4375	6.1892	2	Koordinatane er retta av Erik Bolstad	2013-09-20 09:47:10
6035	Fiskarstrand	6035 FISKARSTRAND	Gate-/veg-adresse	1427		1531	Sula	Møre og Romsdal	62.4396	6.2716	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:07
6036	Mauseidvåg	6036 MAUSEIDVÅG	Gate-/veg-adresse	790		1531	Sula	Møre og Romsdal	62.4215	6.2709	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 15:19:44
6037	Eidsnes	6037 EIDSNES	Gateadresser og postboksar	1600		1531	Sula	Møre og Romsdal	62.42757	6.31627	1	Koordinatane gjeld postkontoret	2013-09-20 09:47:18
6038	Fiskarstrand	6038 FISKARSTRAND	Postboksar			1531	Sula	Møre og Romsdal	62.44024	6.27307	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6039	Langevåg	6039 LANGEVÅG	Postboksar			1531	Sula	Møre og Romsdal	62.44213	6.19032	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6040	Vigra	6040 VIGRA	Gate-/veg-adresse	1902		1532	Giske	Møre og Romsdal	62.5823	6.123	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 00:44:57
6043	Ålesund (ikkje i bruk)	6043 ÅLESUND (ikkje i bruk)	Postboksar			1504	Ålesund	Møre og Romsdal	62.4319	6.4128	6	Usikker plassering	2016-01-27 16:30:36
6044	Ålesund	6044 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.4319	6.4128	6	Usikker plassering	2014-10-04 15:39:26
6045	Ålesund	6045 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.46438	6.31719	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6046	Ålesund	6046 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.46795	6.29202	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6047	Ålesund	6047 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.4319	6.4128	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
6048	Ålesund	6048 ÅLESUND	Postboksar			1504	Ålesund	Møre og Romsdal	62.4319	6.4128	6	Usikker plassering	2014-01-10 11:36:00
6050	Valderøya	6050 VALDERØYA	Gate-/veg-adresse	3487		1532	Giske	Møre og Romsdal	62.5062	6.1249	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6051	Valderøya	6051 VALDERØYA	Postboksar			1532	Giske	Møre og Romsdal	62.50680	6.10288	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
6052	Giske	6052 GISKE	Gate-/veg-adresse	715		1532	Giske	Møre og Romsdal	62.5048	6.0481	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6055	Godøya	6055 GODØYA	Gateadresser og postboksar	1039		1532	Giske	Møre og Romsdal	62.47574	6.03855	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6057	Ellingsøy	6057 ELLINGSØY	Gate-/veg-adresse	2188		1504	Ålesund	Møre og Romsdal	62.49128	6.19125	1	Koordinatane gjeld postkontoret	2013-09-18 23:47:57
6058	Valderøya	6058 VALDERØYA	Postboksar			1532	Giske	Møre og Romsdal	62.50623	6.12483	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6059	Vigra	6059 VIGRA	Postboksar			1532	Giske	Møre og Romsdal	62.58226	6.12304	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6060	Hareid	6060 HAREID	Gate-/veg-adresse	3632		1517	Hareid	Møre og Romsdal	62.3732	6.0277	5	Koordinatane er retta av ein yr.no-brukar	2013-09-19 21:11:04
6062	Brandal	6062 BRANDAL	Gate-/veg-adresse	350		1517	Hareid	Møre og Romsdal	62.4008	6.0083	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:07
6063	Hjørungavåg	6063 HJØRUNGAVÅG	Gateadresser og postboksar	947		1517	Hareid	Møre og Romsdal	62.3548	6.0743	2	Koordinatane er retta av Erik Bolstad	2013-09-19 21:34:07
6064	Haddal	6064 HADDAL	Gateadresser og postboksar	494		1516	Ulstein	Møre og Romsdal	62.2824	5.8692	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 09:47:23
6065	Ulsteinvik	6065 ULSTEINVIK	Gate-/veg-adresse	6952		1516	Ulstein	Møre og Romsdal	62.3408	5.8519	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:07
6067	Ulsteinvik	6067 ULSTEINVIK	Postboksar			1516	Ulstein	Møre og Romsdal	62.3422	5.8485	1	Koordinatane gjeld postkontoret	2013-05-01 21:38:52
6068	Eiksund	6068 EIKSUND	Gate-/veg-adresse	298		1516	Ulstein	Møre og Romsdal	62.2522	5.8934	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
6069	Hareid	6069 HAREID	Postboksar			1517	Hareid	Møre og Romsdal	62.37116	6.02918	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6070	Tjørvåg	6070 TJØRVÅG	Gate-/veg-adresse	875		1515	Herøy	Møre og Romsdal	62.28351	5.73024	1	Koordinatane gjeld postkontoret	2013-09-19 13:15:25
6076	Moltustranda	6076 MOLTUSTRANDA	Gateadresser og postboksar	504		1515	Herøy	Møre og Romsdal	62.29425	5.62739	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:07
6080	Gurskøy	6080 GURSKØY	Gateadresser og postboksar	1038		1515	Herøy	Møre og Romsdal	62.24722	5.78204	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:07
6082	Gursken	6082 GURSKEN	Gate-/veg-adresse	858		1514	Sande	Møre og Romsdal	62.21624	5.64991	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6083	Gjerdsvika	6083 GJERDSVIKA	Gateadresser og postboksar	372		1514	Sande	Møre og Romsdal	62.25467	5.56940	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6084	Larsnes	6084 LARSNES	Gate-/veg-adresse	849		1514	Sande	Møre og Romsdal	62.2033	5.5777	3	Koordinatane er kontrollerte av ein yr.no-brukar	2012-09-28 16:57:29
6085	Larsnes	6085 LARSNES	Postboksar			1514	Sande	Møre og Romsdal	62.20619	5.57178	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6087	Kvamsøy	6087 KVAMSØY	Gateadresser og postboksar	242		1514	Sande	Møre og Romsdal	62.21706	5.37738	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:23
6089	Sandshamn	6089 SANDSHAMN	Gateadresser og postboksar	304		1514	Sande	Møre og Romsdal	62.25066	5.47781	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:56
6090	Fosnavåg	6090 FOSNAVÅG	Gate-/veg-adresse	913		1515	Herøy	Møre og Romsdal	62.3378	5.6375	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:07
6091	Fosnavåg	6091 FOSNAVÅG	Gate-/veg-adresse	1039		1515	Herøy	Møre og Romsdal	62.3352	5.6395	2	Koordinatane er retta av Erik Bolstad	2013-09-20 09:47:31
6092	Fosnavåg	6092 FOSNAVÅG	Gate-/veg-adresse	1445		1515	Herøy	Møre og Romsdal	62.3263	5.6379	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:07
